,A02D1S,A02D2S,A04D1S,A04D2S,A06D1S,A06D2S,A07D1S,A07D2S,A09D1S,A09D2S,A11D1S,A11D2S,B13D1S,B13D2S,B15D1S,B15D2S,B17D1S,B17D2S,B20D1S,B20D2S,B22D1S,B22D2S,B24D1S,B24D2S,C25D1S,C25D2S,C27D1S,C27D2S,C29D1S,C29D2S,C32D1S,C32D2S,C34D1S,C34D2S,C36D1S,C36D2S,D38D1S,D38D2S,D40D1S,D40D2S,D42D1S,D42D2S,D43D1S,D43D2S,D45D1S,D45D2S,D47D1S,D47D2S,A01W1S,A01W2S,A03W1S,A03W2S,A05W1S,A05W2S,A08W1S,A08W2S,A10W1S,A10W2S,A12W1S,A12W2S,B14W1S,B14W2S,B16W1S,B16W2S,B18W1S,B18W2S,B19W1S,B19W2S,B21W1S,B21W2S,B23W1S,B23W2S,C26W1S,C26W2S,C28W1S,C28W2S,C30W1S,C30W2S,C31W1S,C31W2S,C33W1S,C33W2S,C35W1S,C35W2S,D37W1S,D37W2S,D39W1S,D39W2S,D41W1S,D41W2S,D44W1S,D44W2S,D46W1S,D46W2S,D48W1S,D48W2S
eae96f8dd3ef769676f177e34af510fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d672d1f78b8cc165a43ed69e2b9e487,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,10,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28d0f7884413943a29727882dd92becc,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
77751f2dfa0564600b254fb1cc647e47,0,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,11,0,0,0,6,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e7fd4327b0360005cfe3a8b7679edb71,0,0,0,149,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,19,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c494a217795a729385786b02f359108c,57,0,20,12,25,59,0,118,0,80,0,36,46,47,37,12,23,55,0,16,0,0,62,0,0,0,0,0,0,0,17,0,0,31,33,0,31,31,41,112,0,46,0,0,0,0,36,16,111,0,0,0,27,0,27,0,16,23,0,19,0,26,0,0,35,0,0,0,0,0,24,0,29,84,74,0,42,0,0,31,0,104,52,88,0,31,24,0,0,0,27,0,23,0,0,0
4950ee2307bbe18396c6151f7998e2fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877831eac9130db310c2e1271624bae1,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
9d650dae11e91c0721ef2dd54c206fd5,0,0,0,60,24,50,31,34,19,38,0,0,0,0,0,13,0,0,28,0,0,32,0,23,18,0,0,0,0,41,0,0,44,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,0,17,35,51,38,44,0,0,26,0,13,0,0,22,0,0,0,0,0,36,0,0,0,19,0,0,0,0,0,20,0,25,0,24,0,0,0,0,0,25
2356533629d32952e880338da233ab7b,41,0,0,0,0,0,0,30,0,0,0,0,0,19,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5345b051b01de97171673edacbc994ed,32,11,0,0,12,13,14,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,14,10,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,11,0,0,0,0,0,0,18,13,0,0,0,0,17,0,11,0,25,0,0,0,0,17,17,0,0,0,0,0,0,30,22,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,0,0
e623250f2cda037d17c1ff56c760dbf5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398288b666f0c73119bd4b7480d57af0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab62810af4ae7bc78b86b24e66633110,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,13,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e5aaa5e7f94af73669c145d014d9d15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c75cd9452b8c3de781b40da8a96da94,0,0,0,0,38,33,0,12,0,33,0,0,25,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,14,0,0,0,21,0,0,0,0,0,0,0,0
65c1386fa563050d6ffd3ea982792aaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
eaa972994a13ed85e6116839cd562582,0,0,0,19,0,0,0,0,11,0,6,17,10,0,7,33,7,0,0,10,9,42,0,15,0,20,0,26,6,0,0,0,8,8,12,18,8,5,22,8,7,26,0,0,0,0,7,0,0,0,0,11,0,4,0,0,0,19,0,0,0,0,4,0,9,0,10,0,14,13,0,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,10,22,9,0,0,0,21,0,16
d44e61faeb9b9eb0eb78cf730ba1bd31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab75bfc7a84ad1be72bb722e8a421df7,16,0,14,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,8,0,7,0,0,0,18,20,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
baba08852e0fa909d3550d4c806d04f9,0,0,0,0,15,24,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,34,0,27,10,0,0,0,0,32,0,21,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850231e97236cebd96877e197cdc3647,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
a94f07fa147fb7a00ed075b755e1a675,23,0,0,17,0,0,0,12,0,36,0,0,15,0,0,0,0,0,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
c7e0a633bf57cce099045d2239088dbd,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
b350e0ca04687705e0c85416ae5abe7e,0,0,0,0,0,0,0,19,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,15,0,0,0,27,19,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,16,0,20,24,9,0,16,0,0,0,0,0,33,8,0,0,0,15,0,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0
c654aa717f768c2d8062cf5064b52dc5,0,8,0,14,0,0,9,8,7,6,6,21,0,0,13,0,0,0,0,10,0,11,0,8,0,9,0,13,0,7,0,0,20,0,4,20,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0,0,19,0,9,6,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,6,0,0,0,21,0,0
9c76c9f7e8d6ae99e172a81cc8bbc498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a34c14def35bf577fe8db5e6acc07cde,0,0,0,0,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1d829285a50698af52fd434b5ea160f,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
acb07e2ac39f32244d8447acf2ab5367,31,0,0,16,0,54,0,0,0,0,0,0,420,208,73,51,67,282,0,0,229,172,0,0,0,0,20,72,0,0,0,0,0,40,0,0,0,0,0,0,66,232,0,0,0,0,31,0,43,0,0,16,141,0,171,14,0,22,0,0,30,36,38,0,0,0,0,0,0,0,181,70,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,77,0,0,0,0,0,0,21,23
c76040f1d3b4f7086cc68f3af8dec0bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
3de24331faa373d8a5ed0ac0586e4e46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aaf7109cebfa92679a49880ebfd80a4,31,33,0,0,0,0,0,28,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,19,0,0,0,21,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a1e418447ea72300f6b2a3672c5e9c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986b5a95dde8bcf4948bec99822ae016,0,0,0,0,0,0,0,18,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
b790e6973cb74df9528a948fd0c10089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
076a3cdae4e19b9ebd3b1e867d50d50d,18,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,15,0,0,20,0,5,27,0,0,36,0,0,0,0,13,10,0,29,20,0,0,7,17,0,0,0,57,0,0,5,0,11,0,0,9,0,0,0,0,0,0,19,0,0,0,0,9,0,0,0,0
c2e9aeacfa57df29370d2d5363ae84e9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d99e0d0c0c3548e3fa553bc34e5f6086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81da172141092447bb9aa5a46afd1a3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39bc40fb786b6ae35a10b09d85a09809,0,0,0,0,0,0,0,0,0,0,0,11,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e0fc2cc6831d950604a9339daf90b5f,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b0523c96fcbd89e9a5d7220297d88d6,16,0,0,0,0,0,0,20,0,13,0,22,0,0,30,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,11,22,0,0,0,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0
f96f145dead74cc03afc1ae1fe4c03fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e16823c0aac59a26911bd66ad6c124d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,15,0,0,23,21,0,0,0,0,0,0,29,0,0,30,0,39,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d07cfdb08e468eebf37df9be11ce4c60,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,7,0,0,0,6,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19ad511e0dce551fca029ce8dd156d2d,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
051520654419bfd1ff93206e45f55f4d,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86d5d12ee220bc228a4f583c232d98a8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,17,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
8c04057d663ad6dcb391c16e2a4dc4cf,0,0,0,6,0,0,0,0,0,0,0,0,21,0,29,0,0,0,0,0,0,39,0,19,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,22,18,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,19,0,0,11,0,0,0
22d0aec372a2b2538ca0dffa9474d4ff,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9ac4b7b04002b81368a7e87c742d539,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231afad83a5acae555314a9654703d9a,0,0,8,0,0,9,15,0,4,0,0,4,11,5,3,0,5,0,6,0,0,8,0,0,0,0,0,5,5,0,0,8,0,0,3,4,12,6,0,5,0,7,0,6,0,0,0,0,6,0,0,9,0,0,5,0,6,0,0,0,0,0,6,0,7,0,0,6,0,8,0,6,0,6,0,4,3,5,0,0,5,0,0,0,0,7,9,6,3,0,0,0,3,11,0,0
e137774a384a1730dd8614741bd92589,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
fc9814d7c3fc4fc2e638ce87fa36af9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b6777bb3abb26a6e301d2e211796d48,524,147,235,113,51,453,155,46,121,55,25,61,179,262,80,40,129,87,224,54,45,150,28,79,51,63,74,110,79,51,60,86,81,108,102,90,132,185,61,57,32,87,349,96,38,402,44,33,172,299,69,543,26,60,595,186,208,287,89,111,179,174,2046,350,160,67,113,464,50,138,54,585,191,47,35,202,33,41,53,202,74,39,15,20,209,276,328,200,142,200,84,305,35,88,47,43
1876fbb594c91f1728a8c148a005fca5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,16,112,0,0,33,0,0,0,0,25,0,0,0,0,0,0,0,13,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6476a28bb4590cb96ef07942be54811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67fda3268fb0eb2332a5e632471f4b3e,0,0,0,0,0,0,28,0,14,0,0,0,14,22,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,11,0,0,0,0,18,0,0,0,14,14,0,0,0,0,0,19,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
3d2d7c437c847b0dcb947f0a44d361a4,0,0,0,0,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b45a9524d7526bbc0e726c046d07fba7,11,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9da61099329459fbefec3b499bec1048,119,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,57,0,0,73,0,47,0,84,0,0,0,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
